reaction_id,input_key,reaction_role,identifier_type,value
ord-62ffd954c4be4ad5b0533c19b263b236,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-62ffd954c4be4ad5b0533c19b263b236,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-3925d0a898bc49db9d7ff1cb2ec90b8d,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-3925d0a898bc49db9d7ff1cb2ec90b8d,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-3925d0a898bc49db9d7ff1cb2ec90b8d,amine,REACTANT,SMILES,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC
ord-3925d0a898bc49db9d7ff1cb2ec90b8d,aryl halide,REACTANT,SMILES,CC1C2=C(N=C(C=C2)Cl)OC(CN1C)C3CC3
ord-3925d0a898bc49db9d7ff1cb2ec90b8d,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-3925d0a898bc49db9d7ff1cb2ec90b8d,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-3925d0a898bc49db9d7ff1cb2ec90b8d,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-3925d0a898bc49db9d7ff1cb2ec90b8d,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-996b98cdf02a43a3b340c4e4f981f563,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-996b98cdf02a43a3b340c4e4f981f563,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-996b98cdf02a43a3b340c4e4f981f563,amine,REACTANT,SMILES,C1CNCCN1
ord-996b98cdf02a43a3b340c4e4f981f563,aryl halide,REACTANT,SMILES,C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F
ord-996b98cdf02a43a3b340c4e4f981f563,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-996b98cdf02a43a3b340c4e4f981f563,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-996b98cdf02a43a3b340c4e4f981f563,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-996b98cdf02a43a3b340c4e4f981f563,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-26b0abcb83694e11aba5d8cb57edf605,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-26b0abcb83694e11aba5d8cb57edf605,Solvent,SOLVENT,SMILES,C1COCCO1
ord-26b0abcb83694e11aba5d8cb57edf605,amine,REACTANT,SMILES,CNC(=O)CN1CCOCC1
ord-26b0abcb83694e11aba5d8cb57edf605,aryl halide,REACTANT,SMILES,C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)C4=CC=CC5=C4SC6=C5C=C(C=C6)OS(=O)(=O)C(F)(F)F
ord-26b0abcb83694e11aba5d8cb57edf605,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-26b0abcb83694e11aba5d8cb57edf605,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-26b0abcb83694e11aba5d8cb57edf605,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-26b0abcb83694e11aba5d8cb57edf605,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-cddf8b0bbaa34d7fad426cd90b95c72f,Base,REAGENT,SMILES,[O-]P(=O)([O-])[O-].[K+].[K+].[K+]
ord-cddf8b0bbaa34d7fad426cd90b95c72f,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-cddf8b0bbaa34d7fad426cd90b95c72f,amine,REACTANT,SMILES,CNC(=O)CN1CCOCC1
ord-cddf8b0bbaa34d7fad426cd90b95c72f,aryl halide,REACTANT,SMILES,C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)C4=CC=CC5=C4SC6=C5C=C(C=C6)OS(=O)(=O)C(F)(F)F
ord-cddf8b0bbaa34d7fad426cd90b95c72f,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-cddf8b0bbaa34d7fad426cd90b95c72f,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-cddf8b0bbaa34d7fad426cd90b95c72f,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-cddf8b0bbaa34d7fad426cd90b95c72f,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-086118e3608c416e9d858ba54c5d1e17,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-086118e3608c416e9d858ba54c5d1e17,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-086118e3608c416e9d858ba54c5d1e17,amine,REACTANT,SMILES,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC
ord-086118e3608c416e9d858ba54c5d1e17,aryl halide,REACTANT,SMILES,CC1=CC(=NC2=C1CN(CC(O2)C3=NC(=CS3)C)C)Cl
ord-086118e3608c416e9d858ba54c5d1e17,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-086118e3608c416e9d858ba54c5d1e17,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-086118e3608c416e9d858ba54c5d1e17,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-086118e3608c416e9d858ba54c5d1e17,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-96727602adb24b28af9c737e24f7315c,Base,REAGENT,SMILES,CC(C)(C)[O-].[K+]
ord-96727602adb24b28af9c737e24f7315c,Solvent,SOLVENT,SMILES,CN(C)C=O
ord-96727602adb24b28af9c737e24f7315c,amine,REACTANT,SMILES,CN1CCNCC1
ord-96727602adb24b28af9c737e24f7315c,aryl halide,REACTANT,SMILES,CC(=O)NC1=CN=C(C=N1)Br
ord-96727602adb24b28af9c737e24f7315c,metal and ligand,CATALYST,SMILES,CC(C)(C)P(C(C)(C)C)C(C)(C)C
ord-96727602adb24b28af9c737e24f7315c,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-96727602adb24b28af9c737e24f7315c,metal and ligand,CATALYST,SMILES,CC(C)(C)P(C(C)(C)C)C(C)(C)C
ord-96727602adb24b28af9c737e24f7315c,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-3c36e457f5e64b5b9130db89ea6a541e,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-3c36e457f5e64b5b9130db89ea6a541e,Solvent,SOLVENT,SMILES,C1COCCO1
ord-3c36e457f5e64b5b9130db89ea6a541e,amine,REACTANT,SMILES,C1=CC(=CN=C1)N
ord-3c36e457f5e64b5b9130db89ea6a541e,aryl halide,REACTANT,SMILES,C1=CN=C(C=C1Cl)Cl
ord-3c36e457f5e64b5b9130db89ea6a541e,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-3c36e457f5e64b5b9130db89ea6a541e,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-3c36e457f5e64b5b9130db89ea6a541e,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-3c36e457f5e64b5b9130db89ea6a541e,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b9b3987212a34b6286e3f0f13f180d9b,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-b9b3987212a34b6286e3f0f13f180d9b,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-b9b3987212a34b6286e3f0f13f180d9b,amine,REACTANT,SMILES,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC
ord-b9b3987212a34b6286e3f0f13f180d9b,aryl halide,REACTANT,SMILES,CC1=CC(=NC2=C1CN(CC(O2)C3CCCO3)C)Cl
ord-b9b3987212a34b6286e3f0f13f180d9b,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-b9b3987212a34b6286e3f0f13f180d9b,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-b9b3987212a34b6286e3f0f13f180d9b,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-b9b3987212a34b6286e3f0f13f180d9b,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-a7f71cce88db46cba0388c01927b5a88,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-a7f71cce88db46cba0388c01927b5a88,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-a7f71cce88db46cba0388c01927b5a88,amine,REACTANT,SMILES,C1CN(CCN1)CC2=CC=CC=C2
ord-a7f71cce88db46cba0388c01927b5a88,aryl halide,REACTANT,SMILES,CCOC(=O)C1=CC(=O)C2=C(O1)C(=CC(=C2)OC)Br
ord-a7f71cce88db46cba0388c01927b5a88,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-a7f71cce88db46cba0388c01927b5a88,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-a7f71cce88db46cba0388c01927b5a88,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-a7f71cce88db46cba0388c01927b5a88,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-2683b0f554e64a9e9de3f6ed71e783e9,Base,REAGENT,SMILES,CC(C)(C)[O-].[K+]
ord-2683b0f554e64a9e9de3f6ed71e783e9,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-2683b0f554e64a9e9de3f6ed71e783e9,amine,REACTANT,SMILES,C1COCCN1
ord-2683b0f554e64a9e9de3f6ed71e783e9,aryl halide,REACTANT,SMILES,CC1=CC(=CC(=C1NC(=O)CC(C)(C)C)C)Br
ord-2683b0f554e64a9e9de3f6ed71e783e9,metal and ligand,CATALYST,SMILES,CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4
ord-2683b0f554e64a9e9de3f6ed71e783e9,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-2683b0f554e64a9e9de3f6ed71e783e9,metal and ligand,CATALYST,SMILES,CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4
ord-2683b0f554e64a9e9de3f6ed71e783e9,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-25b2f8bfafe540368db659a4bd1935bf,Base,REAGENT,SMILES,CC(C)(C)[O-].[K+]
ord-25b2f8bfafe540368db659a4bd1935bf,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-25b2f8bfafe540368db659a4bd1935bf,amine,REACTANT,SMILES,C1COCCN1
ord-25b2f8bfafe540368db659a4bd1935bf,aryl halide,REACTANT,SMILES,CC1=CC(=CC(=C1NC(=O)CC2CCCC2)C)Br
ord-25b2f8bfafe540368db659a4bd1935bf,metal and ligand,CATALYST,SMILES,CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4
ord-25b2f8bfafe540368db659a4bd1935bf,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-25b2f8bfafe540368db659a4bd1935bf,metal and ligand,CATALYST,SMILES,CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4
ord-25b2f8bfafe540368db659a4bd1935bf,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-80551a125bb34e24a0d215f47bcdf5d9,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-80551a125bb34e24a0d215f47bcdf5d9,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-80551a125bb34e24a0d215f47bcdf5d9,amine,REACTANT,SMILES,C[C@@H]1CNCCN1C(=O)OC(C)(C)C
ord-80551a125bb34e24a0d215f47bcdf5d9,aryl halide,REACTANT,SMILES,COC1=C(C=CC(=C1)Br)OCC2=CC=CC=C2
ord-80551a125bb34e24a0d215f47bcdf5d9,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-80551a125bb34e24a0d215f47bcdf5d9,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-80551a125bb34e24a0d215f47bcdf5d9,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-80551a125bb34e24a0d215f47bcdf5d9,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-9a60950bdd244f9f856c1f63589f5d48,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-9a60950bdd244f9f856c1f63589f5d48,Solvent,SOLVENT,SMILES,C1COCCO1
ord-9a60950bdd244f9f856c1f63589f5d48,amine,REACTANT,SMILES,CCONC(=O)C1=CC=CC=C1N
ord-9a60950bdd244f9f856c1f63589f5d48,aryl halide,REACTANT,SMILES,CC1=NN(C(=C1)NC2=NC=C(C(=C2)I)C(F)(F)F)C
ord-9a60950bdd244f9f856c1f63589f5d48,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-9a60950bdd244f9f856c1f63589f5d48,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-9a60950bdd244f9f856c1f63589f5d48,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-9a60950bdd244f9f856c1f63589f5d48,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-84fa8d5c5cab44cab16622511b581f38,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-84fa8d5c5cab44cab16622511b581f38,Solvent,SOLVENT,SMILES,C1COCCO1
ord-84fa8d5c5cab44cab16622511b581f38,amine,REACTANT,SMILES,C1=CC=C(C(=C1)C(=O)NOCCO)N
ord-84fa8d5c5cab44cab16622511b581f38,aryl halide,REACTANT,SMILES,CC1=NN(C(=C1)NC2=NC=C(C(=C2)I)C(F)(F)F)C
ord-84fa8d5c5cab44cab16622511b581f38,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-84fa8d5c5cab44cab16622511b581f38,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-84fa8d5c5cab44cab16622511b581f38,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-84fa8d5c5cab44cab16622511b581f38,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-7b17e577dfcd4694a98108d8e01246cd,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-7b17e577dfcd4694a98108d8e01246cd,Solvent,SOLVENT,SMILES,COCCOC
ord-7b17e577dfcd4694a98108d8e01246cd,amine,REACTANT,SMILES,CC1=NN(C=N1)C2=CC=C(C=C2)N
ord-7b17e577dfcd4694a98108d8e01246cd,aryl halide,REACTANT,SMILES,CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3
ord-7b17e577dfcd4694a98108d8e01246cd,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-7b17e577dfcd4694a98108d8e01246cd,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-7b17e577dfcd4694a98108d8e01246cd,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-7b17e577dfcd4694a98108d8e01246cd,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b07c6adf9728420aa254eb2e3d6b36f4,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-b07c6adf9728420aa254eb2e3d6b36f4,Solvent,SOLVENT,SMILES,COCCOC
ord-b07c6adf9728420aa254eb2e3d6b36f4,amine,REACTANT,SMILES,CC1=NN(C=N1)C2=CC=C(C=C2)N
ord-b07c6adf9728420aa254eb2e3d6b36f4,aryl halide,REACTANT,SMILES,CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3
ord-b07c6adf9728420aa254eb2e3d6b36f4,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-b07c6adf9728420aa254eb2e3d6b36f4,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b07c6adf9728420aa254eb2e3d6b36f4,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-b07c6adf9728420aa254eb2e3d6b36f4,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-22e3f80de08948fdaf8c37b04b642dc6,Base,REAGENT,SMILES,CC(C)(C)[O-].[K+]
ord-22e3f80de08948fdaf8c37b04b642dc6,Solvent,SOLVENT,SMILES,COCCOC
ord-22e3f80de08948fdaf8c37b04b642dc6,amine,REACTANT,SMILES,CC1=NN(C=N1)C2=CC=C(C=C2)N
ord-22e3f80de08948fdaf8c37b04b642dc6,aryl halide,REACTANT,SMILES,CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3
ord-22e3f80de08948fdaf8c37b04b642dc6,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-22e3f80de08948fdaf8c37b04b642dc6,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-22e3f80de08948fdaf8c37b04b642dc6,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-22e3f80de08948fdaf8c37b04b642dc6,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-221a1c88a71944db90ec733265031251,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-221a1c88a71944db90ec733265031251,Solvent,SOLVENT,SMILES,COCCOC
ord-221a1c88a71944db90ec733265031251,amine,REACTANT,SMILES,CC1=NN(C=N1)C2=CC=C(C=C2)N
ord-221a1c88a71944db90ec733265031251,aryl halide,REACTANT,SMILES,CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3
ord-221a1c88a71944db90ec733265031251,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-221a1c88a71944db90ec733265031251,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-221a1c88a71944db90ec733265031251,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-221a1c88a71944db90ec733265031251,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-8f9b18030951427ab1e1a3e32247196d,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-8f9b18030951427ab1e1a3e32247196d,Solvent,SOLVENT,SMILES,COCCOC
ord-8f9b18030951427ab1e1a3e32247196d,amine,REACTANT,SMILES,CC1=NN(C=N1)C2=CC=C(C=C2)N
ord-8f9b18030951427ab1e1a3e32247196d,aryl halide,REACTANT,SMILES,CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3
ord-8f9b18030951427ab1e1a3e32247196d,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
